FileName,GPSLatitude,GPSLongitude
IMG_000115.jpg,30.62162222,-96.33969167
IMG_000116.jpg,30.62162222,-96.33969167
IMG_000117.jpg,30.62162222,-96.33969167
IMG_000118.jpg,30.62162222,-96.33969167
IMG_000119.jpg,30.62162222,-96.33969167
IMG_000120.jpg,30.62162222,-96.33969167
IMG_000121.jpg,30.62162222,-96.33969167
IMG_000122.jpg,30.62162222,-96.33969167
IMG_000123.jpg,30.62162222,-96.33969167
IMG_000124.jpg,30.62162222,-96.33969167
IMG_000125.jpg,30.62162222,-96.33969167
IMG_000126.jpg,30.62161944,-96.33968333
IMG_000127.jpg,30.62161944,-96.33969722
IMG_000128.jpg,30.62161944,-96.33969722
IMG_000129.jpg,30.62161944,-96.33969722
IMG_000130.jpg,30.62161944,-96.33969722
IMG_000131.jpg,30.62161944,-96.33969722
IMG_000132.jpg,30.62161944,-96.33969722
IMG_000133.jpg,30.62161944,-96.33969722
IMG_000134.jpg,30.62161944,-96.33969722
IMG_000135.jpg,30.62161944,-96.33969722
IMG_000136.jpg,30.62161944,-96.33969722
IMG_000137.jpg,30.62161944,-96.33969722
IMG_000138.jpg,30.62161944,-96.33969722
IMG_000139.jpg,30.62180278,-96.34015556
IMG_000140.jpg,30.62180278,-96.34015556
IMG_000141.jpg,30.62180278,-96.34015556
IMG_000142.jpg,30.62180278,-96.34015556
IMG_000143.jpg,30.62180278,-96.34015556
IMG_000144.jpg,30.62180278,-96.34015556
IMG_000145.jpg,30.62180278,-96.34015556
IMG_000146.jpg,30.62180278,-96.34015556
IMG_000147.jpg,30.62180278,-96.34015556
IMG_000148.jpg,30.62180278,-96.34015556
IMG_000149.jpg,30.62180278,-96.34015556
IMG_000150.jpg,30.62180278,-96.34015556
IMG_000151.jpg,30.62181389,-96.34014722
IMG_000152.jpg,30.62181389,-96.34014722
IMG_000153.jpg,30.62181389,-96.34014722
IMG_000154.jpg,30.62181389,-96.34014722
IMG_000155.jpg,30.62181389,-96.34014722
IMG_000156.jpg,30.62181389,-96.34014722
IMG_000157.jpg,30.62181389,-96.34014722
IMG_000158.jpg,30.62181389,-96.34014722
IMG_000159.jpg,30.62181389,-96.34014722
IMG_000160.jpg,30.62181389,-96.34014722
IMG_000161.jpg,30.62181389,-96.34014722
IMG_000162.jpg,30.62181389,-96.34014722
IMG_000163.jpg,30.62176667,-96.339875
IMG_000164.jpg,30.62176667,-96.339875
IMG_000165.jpg,30.62176667,-96.339875
IMG_000166.jpg,30.62176667,-96.339875
IMG_000167.jpg,30.62176667,-96.339875
IMG_000168.jpg,30.62176667,-96.339875
IMG_000169.jpg,30.62176667,-96.339875
IMG_000170.jpg,30.62176667,-96.339875
IMG_000171.jpg,30.62176667,-96.339875
IMG_000172.jpg,30.62176667,-96.339875
IMG_000173.jpg,30.62176667,-96.339875
IMG_000174.jpg,30.62176667,-96.339875
IMG_000175.jpg,30.62176667,-96.339875
IMG_000176.jpg,30.62176389,-96.33988056
IMG_000177.jpg,30.62176389,-96.33988056
IMG_000178.jpg,30.62176389,-96.33988056
IMG_000179.jpg,30.62176389,-96.33988056
IMG_000180.jpg,30.62176389,-96.33988056
IMG_000181.jpg,30.62176389,-96.33988056
IMG_000182.jpg,30.62176389,-96.33988056
IMG_000183.jpg,30.62176389,-96.33988056
IMG_000184.jpg,30.62176389,-96.33988056
IMG_000185.jpg,30.62176389,-96.33988056
IMG_000186.jpg,30.62176389,-96.33988056
IMG_000187.jpg,30.62176389,-96.33988056
IMG_000188.jpg,30.62176389,-96.33988056
IMG_000189.jpg,30.62176389,-96.33988056
IMG_000190.jpg,30.62176389,-96.33988056
IMG_000191.jpg,30.62176389,-96.33988056
IMG_000192.jpg,30.62176389,-96.33988056
IMG_000193.jpg,30.62176389,-96.33988056
IMG_000194.jpg,30.62176111,-96.33988889
IMG_000195.jpg,30.62176111,-96.33988889
IMG_000196.jpg,30.62176111,-96.33988889
IMG_000197.jpg,30.62176111,-96.33988889
IMG_000198.jpg,30.62176111,-96.33988889
IMG_000199.jpg,30.62176111,-96.33988889
IMG_000200.jpg,30.62176111,-96.33988889
IMG_000201.jpg,30.62176111,-96.33988889
IMG_000202.jpg,30.62176111,-96.33988889
IMG_000203.jpg,30.62176111,-96.33988889
IMG_000204.jpg,30.62176111,-96.33988889
IMG_000205.jpg,30.62176111,-96.33988889
IMG_000206.jpg,30.62176111,-96.33988889
IMG_000207.jpg,30.62176111,-96.33988889
IMG_000208.jpg,30.62176111,-96.33988889
IMG_000209.jpg,30.62176111,-96.33988889
IMG_000210.jpg,30.62176111,-96.33988889
IMG_000211.jpg,30.62176111,-96.33988889
IMG_000212.jpg,30.62177778,-96.33988889
IMG_000213.jpg,30.62177778,-96.33988889
IMG_000214.jpg,30.62177778,-96.33988889
IMG_000215.jpg,30.62177778,-96.33988889
IMG_000216.jpg,30.62177778,-96.33988889
IMG_000217.jpg,30.62177778,-96.33988889
IMG_000218.jpg,30.62177778,-96.33988889
IMG_000219.jpg,30.62177778,-96.33988889
IMG_000220.jpg,30.62177778,-96.33988889
IMG_000221.jpg,30.62177778,-96.33988889
IMG_000222.jpg,30.62177778,-96.33988889
IMG_000223.jpg,30.62177778,-96.33988889
IMG_000224.jpg,30.62183889,-96.339875
IMG_000225.jpg,30.62183889,-96.339875
IMG_000226.jpg,30.62183889,-96.339875
IMG_000227.jpg,30.62183889,-96.339875
IMG_000228.jpg,30.62183889,-96.339875
IMG_000229.jpg,30.62183889,-96.339875
IMG_000230.jpg,30.62183889,-96.339875
IMG_000231.jpg,30.62183889,-96.339875
IMG_000232.jpg,30.62183889,-96.339875
IMG_000233.jpg,30.62183889,-96.339875
IMG_000234.jpg,30.62183889,-96.339875
IMG_000235.jpg,30.62183889,-96.339875
IMG_000236.jpg,30.62183889,-96.33988056
IMG_000237.jpg,30.62183889,-96.33988056
IMG_000238.jpg,30.62183889,-96.33988056
IMG_000239.jpg,30.62183889,-96.33988056
IMG_000240.jpg,30.62183889,-96.33988056
IMG_000241.jpg,30.62183889,-96.33988056
IMG_000242.jpg,30.62183889,-96.33988056
IMG_000243.jpg,30.62183889,-96.33988056
IMG_000244.jpg,30.62183889,-96.33988056
IMG_000245.jpg,30.62183889,-96.33988056
IMG_000246.jpg,30.62183889,-96.33988056
IMG_000247.jpg,30.62183889,-96.33988056
IMG_000248.jpg,30.62183889,-96.33988056
IMG_000249.jpg,30.62183889,-96.33988056
IMG_000250.jpg,30.62183889,-96.33988056
IMG_000251.jpg,30.62183889,-96.33988056
IMG_000252.jpg,30.62183889,-96.33988056
IMG_000253.jpg,30.62183889,-96.33988056
IMG_000254.jpg,30.62183889,-96.33988056
IMG_000255.jpg,30.62183889,-96.33988056
IMG_000256.jpg,30.62183889,-96.33988056
IMG_000257.jpg,30.62183889,-96.33988056
IMG_000258.jpg,30.62183889,-96.33988056
IMG_000259.jpg,30.62183889,-96.33988056
IMG_000260.jpg,30.62183056,-96.33988889
IMG_000261.jpg,30.62183056,-96.33988889
IMG_000262.jpg,30.62183056,-96.33988889
IMG_000263.jpg,30.62183056,-96.33988889
IMG_000264.jpg,30.62183056,-96.33988889
IMG_000265.jpg,30.62183056,-96.33988889
IMG_000266.jpg,30.62183056,-96.33988889
IMG_000267.jpg,30.62183056,-96.33988889
IMG_000268.jpg,30.62183056,-96.33988889
IMG_000269.jpg,30.62183056,-96.33988889
IMG_000270.jpg,30.62183056,-96.33988889
IMG_000271.jpg,30.62183056,-96.33988889
IMG_000272.jpg,30.62183056,-96.33988889
IMG_000273.jpg,30.62183056,-96.33988889
IMG_000274.jpg,30.62183056,-96.33988889
IMG_000275.jpg,30.62183056,-96.33988889
IMG_000276.jpg,30.62183056,-96.33988889
IMG_000277.jpg,30.62183056,-96.33988889
IMG_000278.jpg,30.62177222,-96.33994444
IMG_000279.jpg,30.62177222,-96.33994444
IMG_000280.jpg,30.62177222,-96.33994444
IMG_000281.jpg,30.62177222,-96.33994444
IMG_000282.jpg,30.62177222,-96.33994444
IMG_000283.jpg,30.62177222,-96.33994444
IMG_000284.jpg,30.62177222,-96.33994444
IMG_000285.jpg,30.62176389,-96.33994444
IMG_000286.jpg,30.62176389,-96.33994444
IMG_000287.jpg,30.62176389,-96.33994444
IMG_000288.jpg,30.62176389,-96.33994444
IMG_000289.jpg,30.62176389,-96.33994444
IMG_000290.jpg,30.62176389,-96.33994444
IMG_000291.jpg,30.62176389,-96.33994444
IMG_000292.jpg,30.62176389,-96.33994444
IMG_000293.jpg,30.62176389,-96.33994444
IMG_000294.jpg,30.62176389,-96.33994444
IMG_000295.jpg,30.62176389,-96.33994444
IMG_000296.jpg,30.62176389,-96.33994444
IMG_000297.jpg,30.62176389,-96.33994444
IMG_000298.jpg,30.62176389,-96.33994444
IMG_000299.jpg,30.62176389,-96.33994444
IMG_000300.jpg,30.62176389,-96.33994444
IMG_000301.jpg,30.62176389,-96.33994444
IMG_000302.jpg,30.62176389,-96.33994444
IMG_000303.jpg,30.621775,-96.33993611
IMG_000304.jpg,30.621775,-96.33993611
IMG_000305.jpg,30.621775,-96.33993611
IMG_000306.jpg,30.621775,-96.33993611
IMG_000307.jpg,30.621775,-96.33993611
IMG_000308.jpg,30.621775,-96.33993611
IMG_000309.jpg,30.621775,-96.33993611
IMG_000310.jpg,30.621775,-96.33993611
IMG_000311.jpg,30.621775,-96.33993611
IMG_000312.jpg,30.621775,-96.33993611
IMG_000313.jpg,30.621775,-96.33993611
IMG_000314.jpg,30.621775,-96.33993611
IMG_000315.jpg,30.621775,-96.33993611
IMG_000316.jpg,30.621775,-96.33993611
IMG_000317.jpg,30.621775,-96.33993611
IMG_000318.jpg,30.621775,-96.33993611
IMG_000319.jpg,30.621775,-96.33993611
IMG_000320.jpg,30.621775,-96.33993611
IMG_000321.jpg,30.62177222,-96.33994444
IMG_000322.jpg,30.62177222,-96.33994444
IMG_000323.jpg,30.62177222,-96.33994444
IMG_000324.jpg,30.62177222,-96.33994444
IMG_000325.jpg,30.62177222,-96.33994444
IMG_000326.jpg,30.62177222,-96.33994444
IMG_000327.jpg,30.62177222,-96.33994444
IMG_000328.jpg,30.62177222,-96.33995
IMG_000329.jpg,30.62177222,-96.33995
IMG_000330.jpg,30.62177222,-96.33995
IMG_000331.jpg,30.62177222,-96.33995
IMG_000332.jpg,30.62177222,-96.33995
IMG_000333.jpg,30.62177222,-96.33995
IMG_000334.jpg,30.62177222,-96.33995
IMG_000335.jpg,30.62177222,-96.33995
IMG_000336.jpg,30.62177222,-96.33995
IMG_000337.jpg,30.62177222,-96.33995
IMG_000338.jpg,30.62177222,-96.33995
IMG_000339.jpg,30.62177222,-96.33995
IMG_000340.jpg,30.62173611,-96.33992778
IMG_000341.jpg,30.62173611,-96.33992778
IMG_000342.jpg,30.62173611,-96.33992778
IMG_000343.jpg,30.62173611,-96.33992778
IMG_000344.jpg,30.62173611,-96.33992778
IMG_000345.jpg,30.62173611,-96.33992778
IMG_000346.jpg,30.62173611,-96.33992778
IMG_000347.jpg,30.62173611,-96.33992778
IMG_000348.jpg,30.62173611,-96.33992778
IMG_000349.jpg,30.62173611,-96.33992778
IMG_000350.jpg,30.62173611,-96.33992778
IMG_000351.jpg,30.62173611,-96.33992778
IMG_000352.jpg,30.62173333,-96.33992778
IMG_000353.jpg,30.62173333,-96.33992778
IMG_000354.jpg,30.62173333,-96.33992778
IMG_000355.jpg,30.62173333,-96.33992778
IMG_000356.jpg,30.62173333,-96.33992778
IMG_000357.jpg,30.62173333,-96.33992778
IMG_000358.jpg,30.62173333,-96.33992778
IMG_000359.jpg,30.62173333,-96.33992778
IMG_000360.jpg,30.62173333,-96.33992778
IMG_000361.jpg,30.62173333,-96.33992778
IMG_000362.jpg,30.62173333,-96.33992778
IMG_000363.jpg,30.62173333,-96.33992778
IMG_000364.jpg,30.62173333,-96.33992778
IMG_000365.jpg,30.62173333,-96.33992778
IMG_000366.jpg,30.62173333,-96.33992778
IMG_000367.jpg,30.62173333,-96.33992778
IMG_000368.jpg,30.62173333,-96.33992778
IMG_000369.jpg,30.62173333,-96.33992778
IMG_000370.jpg,30.62173611,-96.33994444
IMG_000371.jpg,30.62173611,-96.33994444
IMG_000372.jpg,30.62173611,-96.33994444
IMG_000373.jpg,30.62173611,-96.33994444
IMG_000374.jpg,30.62173611,-96.33994444
IMG_000375.jpg,30.62173611,-96.33994444
IMG_000376.jpg,30.62173611,-96.33994444
IMG_000377.jpg,30.62173611,-96.33993611
IMG_000378.jpg,30.62173611,-96.33993611
IMG_000379.jpg,30.62173611,-96.33993611
IMG_000380.jpg,30.62173611,-96.33993611
IMG_000381.jpg,30.62173611,-96.33993611
IMG_000382.jpg,30.62173611,-96.33993611
IMG_000383.jpg,30.62173611,-96.33993611
IMG_000384.jpg,30.62173889,-96.33994444
IMG_000385.jpg,30.62173889,-96.33994444
IMG_000386.jpg,30.62173889,-96.33994444
IMG_000387.jpg,30.62173889,-96.33994444
IMG_000388.jpg,30.62173889,-96.33994444
IMG_000389.jpg,30.62173889,-96.33994444
IMG_000390.jpg,30.62173889,-96.33994444
IMG_000391.jpg,30.62173889,-96.33994444
IMG_000392.jpg,30.62173889,-96.33994444
IMG_000393.jpg,30.62173889,-96.33994444
IMG_000394.jpg,30.62173889,-96.33994444
IMG_000395.jpg,30.62173889,-96.33994444
IMG_000396.jpg,30.62173889,-96.33994444
IMG_000397.jpg,30.62174444,-96.33992778
IMG_000398.jpg,30.62174444,-96.33992778
IMG_000399.jpg,30.62174444,-96.33992778
IMG_000400.jpg,30.62174444,-96.33992778
IMG_000401.jpg,30.62174444,-96.33992778
IMG_000402.jpg,30.62174444,-96.33992778
IMG_000403.jpg,30.62174444,-96.33992778
IMG_000404.jpg,30.62174444,-96.33992778
IMG_000405.jpg,30.62174444,-96.33992778
IMG_000406.jpg,30.62174444,-96.33992778
IMG_000407.jpg,30.62174444,-96.33992778
IMG_000408.jpg,30.62174444,-96.33992778
IMG_000409.jpg,30.62172778,-96.33993611
IMG_000410.jpg,30.62172778,-96.33993611
IMG_000411.jpg,30.62172778,-96.33993611
IMG_000412.jpg,30.62172778,-96.33993611
IMG_000413.jpg,30.62172778,-96.33993611
IMG_000414.jpg,30.62172778,-96.33993611
IMG_000415.jpg,30.62172778,-96.33993611
IMG_000416.jpg,30.62170833,-96.33992778
IMG_000417.jpg,30.62170833,-96.33992778
IMG_000418.jpg,30.62170833,-96.33992778
IMG_000419.jpg,30.62170833,-96.33992778
IMG_000420.jpg,30.62170833,-96.33992778
IMG_000421.jpg,30.62170833,-96.33992778
IMG_000422.jpg,30.62168889,-96.33995
IMG_000423.jpg,30.62168889,-96.33995
IMG_000424.jpg,30.62168889,-96.33995
IMG_000425.jpg,30.62168889,-96.33995
IMG_000426.jpg,30.62168889,-96.33995
IMG_000427.jpg,30.62168889,-96.33995
IMG_000428.jpg,30.62168889,-96.33995
IMG_000429.jpg,30.62168889,-96.33995
IMG_000430.jpg,30.62168889,-96.33995
IMG_000431.jpg,30.62168889,-96.33995
IMG_000432.jpg,30.62168889,-96.33995
IMG_000433.jpg,30.62168889,-96.33995
IMG_000434.jpg,30.62168889,-96.33995
IMG_000435.jpg,30.62168889,-96.33995
IMG_000436.jpg,30.62168889,-96.33995
IMG_000437.jpg,30.62168889,-96.33995
IMG_000438.jpg,30.62168889,-96.33995
IMG_000439.jpg,30.62168889,-96.33995
IMG_000440.jpg,30.62168889,-96.33995
IMG_000441.jpg,30.62168889,-96.33995
IMG_000442.jpg,30.62168889,-96.33995
IMG_000443.jpg,30.62168889,-96.33995
IMG_000444.jpg,30.62168889,-96.33995
IMG_000445.jpg,30.62168889,-96.33995
IMG_000446.jpg,30.62168889,-96.33995
IMG_000447.jpg,30.62168889,-96.33995
IMG_000448.jpg,30.62168889,-96.33995
IMG_000449.jpg,30.62168889,-96.33995
IMG_000450.jpg,30.62168889,-96.33995
IMG_000451.jpg,30.62168889,-96.33995
IMG_000452.jpg,30.62168889,-96.33995833
IMG_000453.jpg,30.62168889,-96.33995833
IMG_000454.jpg,30.62168889,-96.33995833
IMG_000455.jpg,30.62168889,-96.33995833
IMG_000456.jpg,30.62168889,-96.33995833
IMG_000457.jpg,30.62168889,-96.33995833
IMG_000458.jpg,30.62166389,-96.33991111
IMG_000459.jpg,30.62166389,-96.33991111
IMG_000460.jpg,30.62166389,-96.33991111
IMG_000461.jpg,30.62166389,-96.33991111
IMG_000462.jpg,30.62166389,-96.33991111
IMG_000463.jpg,30.62166389,-96.33991111
IMG_000464.jpg,30.62166389,-96.33991111
IMG_000465.jpg,30.62166389,-96.33991111
IMG_000466.jpg,30.62166389,-96.33991111
IMG_000467.jpg,30.62166389,-96.33991111
IMG_000468.jpg,30.62166389,-96.33991111
IMG_000469.jpg,30.62166389,-96.33991111
IMG_000470.jpg,30.62166389,-96.33991111
IMG_000471.jpg,30.62166389,-96.33991111
IMG_000472.jpg,30.62166389,-96.33991111
IMG_000473.jpg,30.62166389,-96.33991111
IMG_000474.jpg,30.62166389,-96.33991111
IMG_000475.jpg,30.62166389,-96.33991111
IMG_000476.jpg,30.62166389,-96.33991111
IMG_000477.jpg,30.62166389,-96.33991111
IMG_000478.jpg,30.62166389,-96.33991111
IMG_000479.jpg,30.62166389,-96.33991111
IMG_000480.jpg,30.62166389,-96.33991111
IMG_000481.jpg,30.62166389,-96.33991111
IMG_000482.jpg,30.62166389,-96.33991111
IMG_000483.jpg,30.62166389,-96.33991111
IMG_000484.jpg,30.62166389,-96.33991111
IMG_000485.jpg,30.62166389,-96.33991111
IMG_000486.jpg,30.62166389,-96.33991111
IMG_000487.jpg,30.62166389,-96.33991111
IMG_000488.jpg,30.621675,-96.33991944
IMG_000489.jpg,30.621675,-96.33991944
IMG_000490.jpg,30.621675,-96.33991944
IMG_000491.jpg,30.621675,-96.33991944
IMG_000492.jpg,30.621675,-96.33991944
IMG_000493.jpg,30.621675,-96.33991944
IMG_000494.jpg,30.621675,-96.33991944
IMG_000495.jpg,30.621675,-96.33991944
IMG_000496.jpg,30.621675,-96.33991944
IMG_000497.jpg,30.621675,-96.33991944
IMG_000498.jpg,30.621675,-96.33991944
IMG_000499.jpg,30.621675,-96.33991944
IMG_000500.jpg,30.62163611,-96.339875
IMG_000501.jpg,30.62163611,-96.339875
IMG_000502.jpg,30.62163611,-96.339875
IMG_000503.jpg,30.62163611,-96.339875
IMG_000504.jpg,30.62163611,-96.339875
IMG_000505.jpg,30.62163611,-96.339875
IMG_000506.jpg,30.62163611,-96.339875
IMG_000507.jpg,30.62163611,-96.339875
IMG_000508.jpg,30.62163611,-96.339875
IMG_000509.jpg,30.62163611,-96.339875
IMG_000510.jpg,30.62163611,-96.339875
IMG_000511.jpg,30.62163611,-96.339875
IMG_000512.jpg,30.62163611,-96.339875
IMG_000513.jpg,30.62163611,-96.339875
IMG_000514.jpg,30.62163611,-96.339875
IMG_000515.jpg,30.62163611,-96.339875
IMG_000516.jpg,30.62163611,-96.339875
IMG_000517.jpg,30.62163611,-96.339875
IMG_000518.jpg,30.62163611,-96.339875
IMG_000519.jpg,30.62163611,-96.339875
IMG_000520.jpg,30.62163611,-96.339875
IMG_000521.jpg,30.62163611,-96.339875
IMG_000522.jpg,30.62163611,-96.339875
IMG_000523.jpg,30.62163611,-96.339875
IMG_000524.jpg,30.62163611,-96.339875
IMG_000525.jpg,30.62163611,-96.339875
IMG_000526.jpg,30.62163611,-96.339875
IMG_000527.jpg,30.62163611,-96.339875
IMG_000528.jpg,30.62163611,-96.339875
IMG_000529.jpg,30.62163611,-96.339875
IMG_000530.jpg,30.62160556,-96.33982222
IMG_000531.jpg,30.62160556,-96.33982222
IMG_000532.jpg,30.62160556,-96.33982222
IMG_000533.jpg,30.62160556,-96.33982222
IMG_000534.jpg,30.62160556,-96.33982222
IMG_000535.jpg,30.62160556,-96.33982222
IMG_000536.jpg,30.62160556,-96.33982222
IMG_000537.jpg,30.62160556,-96.33982222
IMG_000538.jpg,30.62160556,-96.33982222
IMG_000539.jpg,30.62160556,-96.33982222
IMG_000540.jpg,30.62160556,-96.33982222
IMG_000541.jpg,30.62160556,-96.33982222
IMG_000542.jpg,30.62160556,-96.33982222
IMG_000543.jpg,30.62160556,-96.33982222
IMG_000544.jpg,30.62160556,-96.33982222
IMG_000545.jpg,30.62160556,-96.33982222
IMG_000546.jpg,30.62160556,-96.33982222
IMG_000547.jpg,30.62160556,-96.33982222
IMG_000548.jpg,30.62160556,-96.33982222
IMG_000549.jpg,30.62160556,-96.33982222
IMG_000550.jpg,30.62160556,-96.33982222
IMG_000551.jpg,30.62160556,-96.33982222
IMG_000552.jpg,30.62160556,-96.33982222
IMG_000553.jpg,30.62160556,-96.33982222
IMG_000554.jpg,30.62161111,-96.33981389
IMG_000555.jpg,30.62161111,-96.33981389
IMG_000556.jpg,30.62161111,-96.33981389
IMG_000557.jpg,30.62161111,-96.33981389
IMG_000558.jpg,30.62161111,-96.33981389
IMG_000559.jpg,30.62161111,-96.33981389
IMG_000560.jpg,30.62161111,-96.33981389
IMG_000561.jpg,30.62161111,-96.33981389
IMG_000562.jpg,30.62161111,-96.33981389
IMG_000563.jpg,30.62161111,-96.33981389
IMG_000564.jpg,30.62161111,-96.33981389
IMG_000565.jpg,30.62161111,-96.33981389
IMG_000566.jpg,30.62161389,-96.33983611
IMG_000567.jpg,30.62161389,-96.33983611
IMG_000568.jpg,30.62161389,-96.33983611
IMG_000569.jpg,30.62161389,-96.33983611
IMG_000570.jpg,30.62161389,-96.33983611
IMG_000571.jpg,30.62161389,-96.33983611
IMG_000572.jpg,30.62161389,-96.33983611
IMG_000573.jpg,30.62161389,-96.33983611
IMG_000574.jpg,30.62161389,-96.33983611
IMG_000575.jpg,30.62161389,-96.33983611
IMG_000576.jpg,30.62161389,-96.33983611
IMG_000577.jpg,30.62161389,-96.33983611
IMG_000578.jpg,30.62161389,-96.33983611
IMG_000579.jpg,30.62161389,-96.33983611
IMG_000580.jpg,30.62161389,-96.33983611
IMG_000581.jpg,30.62161389,-96.33983611
IMG_000582.jpg,30.62161389,-96.33983611
IMG_000583.jpg,30.62161389,-96.33983611
IMG_000584.jpg,30.62161389,-96.33983611
IMG_000585.jpg,30.62161389,-96.33983611
IMG_000586.jpg,30.62161389,-96.33983611
IMG_000587.jpg,30.62161389,-96.33983611
